0.002532	0.028824	0.997167	0.974901	0.463523	0.998030	0.042632	0.000105	0.986803	0.011875	0.040410	0.003904	0.005559	0.051905	0.000318	0.947660	0.999477	0.086527	0.178371	0.966306	0.003263	0.957094	0.893866	0.997646	0.047554
0.000193	0.001040	0.999999	0.999122	0.992596	1.000000	0.000063	0.000043	0.999916	0.000009	0.215858	0.024344	0.564380	0.000419	0.006949	0.230033	0.934124	0.089388	0.999779	0.902722	0.000384	0.926110	0.999898	0.964349	0.218929
0.016921	0.182873	0.996255	0.519757	0.604005	0.996313	0.045026	0.000351	0.999481	0.026868	0.614187	0.134175	0.066955	0.015371	0.014617	0.964375	0.962647	0.033986	0.979425	0.903655	0.004060	0.959254	0.911310	0.836335	0.239509
0.003494	0.250296	0.991723	0.889419	0.856419	0.997922	0.000628	0.004890	0.987769	0.034742	0.216446	0.154146	0.061521	0.005643	0.000391	0.756204	0.990227	0.128871	0.552072	0.521872	0.012216	0.955696	0.977794	0.980914	0.025187
0.163930	0.007075	0.996823	0.859258	0.982803	0.995667	0.003093	0.040486	0.872739	0.002428	0.318981	0.009684	0.250384	0.023073	0.000431	0.918678	0.870263	0.052713	0.980347	0.941836	0.011159	0.922386	0.998384	0.686541	0.050173
0.001643	0.087894	0.998002	0.515936	0.802174	0.999876	0.000906	0.000003	0.999999	0.016061	0.038897	0.090767	0.026484	0.057895	0.044785	0.037979	0.973795	0.230992	0.965876	0.490520	0.161697	0.992857	0.999763	0.998162	0.044682
0.003462	0.022092	0.999259	0.921443	0.997183	0.999993	0.000274	0.000002	0.999956	0.000236	0.002811	0.040857	0.216518	0.045751	0.048632	0.119721	0.975528	0.197854	0.979168	0.785300	0.041250	0.992967	0.999942	0.995137	0.300272
0.095620	0.107279	0.979786	0.706210	0.569775	0.958125	0.018247	0.013404	0.985138	0.130702	0.220099	0.251414	0.090563	0.123023	0.112325	0.070427	0.743376	0.408896	0.904941	0.635780	0.398398	0.782090	0.996060	0.946011	0.160466
0.024383	0.242124	0.996821	0.718473	0.889466	0.950473	0.005990	0.002152	0.996131	0.325630	0.225713	0.459688	0.023955	0.005015	0.002891	0.116822	0.870064	0.087279	0.948230	0.836336	0.117523	0.617866	0.999868	0.940602	0.046750
0.011200	0.003055	0.997629	0.778005	0.984518	0.999870	0.003510	0.000003	0.999938	0.001610	0.000832	0.023040	0.037960	0.041611	0.093379	0.285275	0.975692	0.158221	0.856733	0.875364	0.337549	0.979569	0.999976	0.991731	0.146261
0.385088	0.047553	0.981590	0.714000	0.914034	0.925323	0.008293	0.181717	0.660247	0.066589	0.463029	0.140657	0.298313	0.040229	0.095636	0.755224	0.537456	0.168766	0.925035	0.590584	0.075438	0.497145	0.965639	0.524198	0.402392
0.050671	0.051311	0.948254	0.924306	0.850520	0.984832	0.008860	0.010007	0.942734	0.078741	0.361886	0.066775	0.221448	0.141359	0.009433	0.277365	0.958661	0.529653	0.967390	0.945511	0.440320	0.370074	0.984444	0.900141	0.252811
0.006228	0.040700	0.998820	0.972333	0.867553	0.998959	0.023115	0.000056	0.999283	0.013073	0.111051	0.201411	0.152874	0.176115	0.231999	0.008151	0.963827	0.574255	0.935277	0.801030	0.130848	0.440531	0.997162	0.982413	0.392636
0.007898	0.009857	0.999409	0.452498	0.988740	0.999904	0.001244	0.000004	0.999978	0.000486	0.005181	0.071899	0.108294	0.014100	0.136589	0.248389	0.957125	0.265753	0.948831	0.661408	0.123667	0.990637	0.999860	0.973645	0.283208
0.144072	0.026284	0.967471	0.258949	0.303443	0.772205	0.359526	0.012847	0.814343	0.006686	0.814104	0.263543	0.220015	0.112939	0.372200	0.936127	0.901484	0.048609	0.120804	0.876131	0.005157	0.789226	0.614012	0.752842	0.179287
0.007305	0.000054	0.999983	0.995830	0.998342	0.999990	0.000410	0.000235	0.995832	0.000011	0.110224	0.009715	0.314656	0.002883	0.004618	0.261411	0.736369	0.034751	0.983955	0.986550	0.002160	0.875469	0.999994	0.901649	0.018626
0.008065	0.004465	0.999958	0.998531	0.997177	0.999990	0.000212	0.001051	0.992293	0.000219	0.076204	0.045297	0.216770	0.001801	0.000236	0.263577	0.942783	0.064662	0.995802	0.991008	0.000725	0.935909	0.999941	0.857501	0.045434
0.275102	0.001928	0.992161	0.592308	0.978849	0.994835	0.010719	0.006162	0.952765	0.004031	0.052626	0.012479	0.274089	0.143287	0.016642	0.930337	0.884810	0.019375	0.904310	0.880452	0.047114	0.985318	0.997388	0.795199	0.568082
0.005542	0.021195	0.999669	0.990451	0.972327	0.999950	0.001376	0.000309	0.988503	0.000481	0.013835	0.013397	0.068150	0.009163	0.000032	0.492650	0.990673	0.113899	0.913640	0.972556	0.002470	0.994913	0.997316	0.975674	0.018476
0.048330	0.023111	0.995542	0.598506	0.978930	0.999204	0.000402	0.006948	0.996517	0.004484	0.054675	0.017924	0.164471	0.038558	0.024570	0.555245	0.933129	0.178000	0.990458	0.739757	0.051796	0.955931	0.998190	0.883752	0.325626
0.048285	0.031173	0.994105	0.740585	0.850537	0.990123	0.003557	0.005811	0.991411	0.048817	0.306788	0.085965	0.012939	0.005761	0.001779	0.885596	0.943299	0.057363	0.977023	0.896259	0.018645	0.918864	0.995168	0.943642	0.038663
0.002756	0.078129	0.996524	0.969370	0.878765	0.999307	0.012674	0.000112	0.998241	0.018866	0.015740	0.018947	0.005165	0.020358	0.000215	0.641680	0.986434	0.109099	0.824877	0.956737	0.020336	0.956170	0.997785	0.989236	0.054606
0.003377	0.003298	0.999980	0.999538	0.911638	0.999524	0.022812	0.001841	0.644912	0.000403	0.121246	0.040166	0.084073	0.002556	0.000007	0.854861	0.981150	0.018560	0.426426	0.945988	0.000166	0.963396	0.971162	0.874003	0.040624
0.016395	0.000207	0.999965	0.993804	0.966712	0.999270	0.005549	0.000391	0.949762	0.000144	0.109013	0.006838	0.032424	0.001651	0.000011	0.946923	0.979561	0.011604	0.656059	0.927649	0.000732	0.981127	0.996355	0.943799	0.007697
0.002190	0.001644	0.999938	0.992445	0.995371	0.999996	0.000453	0.000017	0.999636	0.000020	0.021713	0.009509	0.195921	0.005199	0.005228	0.134359	0.941893	0.179488	0.993852	0.972468	0.004642	0.968147	0.999978	0.980173	0.050765
0.003847	0.005997	0.999878	0.965876	0.965598	0.999888	0.005708	0.000137	0.999143	0.000072	0.096167	0.018707	0.122558	0.002808	0.003491	0.694605	0.948603	0.102089	0.990123	0.964936	0.002111	0.968237	0.998879	0.883329	0.065677
0.006495	0.000090	0.999995	0.989853	0.995791	0.999960	0.000280	0.001629	0.999804	0.000009	0.231777	0.104720	0.330292	0.006003	0.007789	0.371801	0.685306	0.017860	0.998490	0.577245	0.001292	0.659473	0.999996	0.760894	0.014597
0.281166	0.013320	0.977466	0.265518	0.869839	0.871833	0.007757	0.009539	0.930482	0.042173	0.064947	0.062633	0.184551	0.041686	0.007791	0.981614	0.978401	0.007012	0.903109	0.878700	0.054098	0.971049	0.987137	0.747820	0.182299
0.004416	0.146078	0.999886	0.994219	0.822442	0.998794	0.094169	0.004663	0.926860	0.002536	0.177938	0.066612	0.318877	0.005449	0.000107	0.864488	0.987229	0.067791	0.968484	0.946052	0.000197	0.872826	0.856340	0.642963	0.070237
0.003920	0.003393	0.999852	0.991402	0.996694	0.999944	0.000637	0.000034	0.999576	0.002405	0.113960	0.065067	0.041630	0.014020	0.001537	0.044647	0.924693	0.111196	0.994285	0.973878	0.016858	0.821891	0.999997	0.987087	0.023188
0.014517	0.001017	0.999568	0.708533	0.926484	0.999690	0.001449	0.000025	0.999561	0.000107	0.365738	0.032756	0.086034	0.014255	0.002427	0.962958	0.991629	0.001740	0.816907	0.961547	0.000420	0.950301	0.999284	0.979099	0.009844
0.202290	0.000044	0.999602	0.855700	0.999250	0.999931	0.000416	0.000018	0.998928	0.000016	0.000892	0.005958	0.585005	0.491489	0.119590	0.589980	0.870652	0.007875	0.951652	0.809068	0.053005	0.991153	0.999995	0.961559	0.091562
0.046044	0.111402	0.999113	0.961396	0.797150	0.990883	0.042788	0.003947	0.901804	0.017558	0.064625	0.038143	0.432787	0.085063	0.001409	0.859219	0.982994	0.029647	0.929875	0.889857	0.003424	0.974791	0.883254	0.803058	0.033806
0.094477	0.009093	0.999730	0.789767	0.603408	0.750478	0.308352	0.001000	0.876770	0.003390	0.450134	0.230710	0.252728	0.010449	0.018451	0.939253	0.965670	0.018287	0.861491	0.652325	0.004280	0.801788	0.831864	0.682319	0.208504
0.079273	0.003789	0.998910	0.906122	0.766640	0.931426	0.512147	0.000269	0.845131	0.008522	0.020139	0.005344	0.023223	0.102582	0.000280	0.950493	0.996341	0.015767	0.089016	0.951615	0.016802	0.968861	0.916398	0.939055	0.193961
0.033562	0.023704	0.996379	0.988173	0.983249	0.999965	0.000128	0.000626	0.990344	0.001462	0.097348	0.039806	0.462051	0.019998	0.023126	0.218546	0.885625	0.501775	0.993801	0.933497	0.040181	0.866120	0.999877	0.972210	0.026412
0.023263	0.000204	0.999924	0.936756	0.998518	0.999977	0.000335	0.000009	0.999785	0.000026	0.013931	0.014945	0.166950	0.008963	0.048797	0.298228	0.901183	0.135935	0.990239	0.908554	0.035917	0.921465	0.999997	0.901643	0.083503
0.373276	0.007459	0.971041	0.900976	0.463475	0.121561	0.973821	0.031461	0.046519	0.057699	0.166511	0.159116	0.045308	0.077873	0.000848	0.913957	0.976559	0.065409	0.000854	0.870551	0.221973	0.543303	0.608439	0.712273	0.430070
0.011644	0.047294	0.999136	0.994147	0.988257	0.998902	0.000341	0.018182	0.677425	0.006837	0.184639	0.373655	0.355731	0.007025	0.000139	0.195368	0.810884	0.204838	0.646602	0.198668	0.036436	0.906871	0.990467	0.896415	0.028335
0.034236	0.043072	0.998215	0.920598	0.594049	0.973699	0.306332	0.000185	0.973912	0.056479	0.034074	0.022571	0.013206	0.095436	0.001500	0.966230	0.996927	0.015962	0.449815	0.983281	0.011827	0.962426	0.919934	0.928123	0.450983
0.034413	0.014017	0.998671	0.316339	0.792974	0.964821	0.007343	0.023229	0.997978	0.074387	0.353612	0.187828	0.017848	0.001319	0.011451	0.697723	0.425484	0.011285	0.890602	0.428132	0.034139	0.708893	0.999957	0.926505	0.027097
0.190052	0.000279	0.998831	0.418208	0.992131	0.999445	0.002099	0.001792	0.999823	0.000721	0.043145	0.378374	0.102301	0.033838	0.642218	0.893420	0.725774	0.003000	0.942780	0.796242	0.020643	0.842861	0.999994	0.453431	0.313921
0.036916	0.072925	0.984620	0.987513	0.567645	0.916211	0.463463	0.004974	0.245215	0.140707	0.081289	0.057658	0.078139	0.381168	0.000065	0.832286	0.989043	0.112567	0.001232	0.949516	0.029148	0.937356	0.490955	0.869811	0.387055
0.107972	0.010878	0.983643	0.356231	0.965354	0.996415	0.001916	0.003314	0.996792	0.008648	0.083530	0.073825	0.113810	0.010697	0.018431	0.797646	0.763951	0.032727	0.975813	0.890913	0.055215	0.961812	0.999879	0.901152	0.126132
0.071646	0.121442	0.974376	0.946933	0.738991	0.718066	0.414510	0.002810	0.711142	0.218135	0.022684	0.014521	0.019269	0.328887	0.000140	0.919221	0.994222	0.426063	0.023658	0.904006	0.209849	0.958946	0.604325	0.875925	0.284540
0.036709	0.048996	0.992751	0.745785	0.764559	0.988487	0.043274	0.000692	0.992067	0.033512	0.050330	0.010342	0.017987	0.087839	0.000378	0.923648	0.997053	0.068968	0.659939	0.894849	0.032561	0.958410	0.938938	0.953765	0.209190
0.225214	0.001766	0.999730	0.819616	0.944670	0.960576	0.003627	0.023353	0.745402	0.004332	0.184519	0.125177	0.049994	0.006419	0.000551	0.943063	0.772566	0.003991	0.490451	0.527804	0.007883	0.985620	0.993812	0.788511	0.023826
0.016207	0.048679	0.986187	0.592698	0.434689	0.979034	0.001990	0.002532	0.997950	0.184945	0.190005	0.288500	0.010656	0.015068	0.002311	0.650648	0.958464	0.035829	0.848915	0.765889	0.031556	0.934043	0.996728	0.994368	0.012867
0.372958	0.024547	0.993104	0.884915	0.967280	0.933766	0.053632	0.083579	0.453778	0.011013	0.072869	0.036808	0.266754	0.041150	0.006771	0.802132	0.926027	0.134186	0.926210	0.960308	0.275873	0.933271	0.935712	0.379833	0.659539
0.090186	0.002103	0.966013	0.990680	0.217371	0.334619	0.954990	0.003529	0.002844	0.039850	0.133143	0.193844	0.087022	0.292676	0.000681	0.815281	0.989919	0.164079	0.000009	0.787165	0.212797	0.667843	0.394027	0.971382	0.231290
0.149723	0.003884	0.998400	0.511552	0.985751	0.995460	0.001215	0.003118	0.998181	0.020850	0.154149	0.047831	0.079362	0.018436	0.125609	0.235767	0.374498	0.043458	0.934145	0.516650	0.210674	0.748390	0.999997	0.979099	0.141263
0.005629	0.131567	0.997181	0.981283	0.753019	0.998932	0.016464	0.001155	0.987066	0.031388	0.163708	0.023845	0.023365	0.027401	0.000013	0.796490	0.992245	0.104785	0.562009	0.946063	0.002060	0.931802	0.977664	0.961440	0.032756
0.005596	0.158398	0.995097	0.986622	0.693223	0.997530	0.033190	0.000878	0.973953	0.113727	0.160041	0.032155	0.019569	0.035031	0.000009	0.626757	0.991975	0.122191	0.687585	0.892440	0.011017	0.724586	0.967762	0.977311	0.018453
0.561684	0.001778	0.995790	0.887628	0.997292	0.986907	0.002896	0.005904	0.497738	0.022919	0.168457	0.092049	0.114147	0.234570	0.020010	0.643849	0.718929	0.033527	0.929175	0.982973	0.067665	0.804093	0.999629	0.711463	0.294690
0.016998	0.232814	0.962301	0.649610	0.492439	0.985272	0.145452	0.000326	0.997300	0.298232	0.171725	0.053972	0.002557	0.079079	0.000674	0.937812	0.991600	0.039321	0.759065	0.810728	0.019021	0.955262	0.969679	0.978313	0.013326
0.013484	0.001970	0.999128	0.986560	0.741415	0.945668	0.296131	0.006537	0.946473	0.022717	0.434880	0.139338	0.070750	0.003679	0.002676	0.568773	0.598904	0.232544	0.000182	0.022112	0.614087	0.990469	0.541923	0.832645	0.508389
0.000514	0.169777	0.999964	0.999591	0.695272	0.999550	0.017554	0.001633	0.845488	0.013630	0.418434	0.177551	0.111248	0.001027	0.000002	0.749000	0.986176	0.041071	0.861657	0.981735	0.000039	0.850912	0.959826	0.888724	0.022684
0.001640	0.142737	0.999543	0.999202	0.648042	0.998931	0.044291	0.002123	0.830976	0.039930	0.215508	0.033303	0.045996	0.013325	0.000004	0.950254	0.996393	0.023145	0.673439	0.982691	0.000133	0.868012	0.911833	0.955290	0.014766
0.012032	0.062262	0.997729	0.998871	0.538703	0.946672	0.551132	0.004296	0.147316	0.180534	0.123292	0.069537	0.041108	0.065039	0.000012	0.927286	0.994746	0.043836	0.007459	0.970947	0.004313	0.800081	0.625003	0.894214	0.096578
0.247500	0.029573	0.991811	0.512753	0.935473	0.811541	0.003971	0.010849	0.897444	0.128555	0.083297	0.299567	0.021296	0.009707	0.013714	0.959584	0.757283	0.009570	0.353211	0.354136	0.164342	0.949729	0.965283	0.862150	0.214267
0.001801	0.072801	0.999571	0.998988	0.633248	0.998473	0.057774	0.001942	0.765978	0.025049	0.181301	0.035014	0.068022	0.007976	0.000003	0.957684	0.994487	0.013928	0.448813	0.988265	0.000151	0.918014	0.926423	0.959063	0.008487
0.014629	0.146726	0.998839	0.981680	0.887941	0.999145	0.012145	0.001663	0.984380	0.009867	0.051619	0.040817	0.145525	0.039442	0.000029	0.852237	0.973073	0.058934	0.970724	0.960033	0.001251	0.983792	0.981252	0.888815	0.006876
0.007202	0.184950	0.997426	0.989345	0.979049	0.999980	0.000141	0.000221	0.987019	0.003296	0.185953	0.029423	0.661837	0.097939	0.031600	0.088440	0.983954	0.600593	0.997254	0.901651	0.005302	0.854830	0.986922	0.987813	0.319339
0.022391	0.154160	0.974844	0.749394	0.755202	0.988456	0.014223	0.000719	0.997443	0.313918	0.143115	0.245013	0.008094	0.067154	0.005700	0.541788	0.979637	0.154459	0.956116	0.864625	0.063566	0.923260	0.986712	0.979824	0.190867
0.161293	0.010059	0.999475	0.984832	0.836013	0.871818	0.378227	0.009356	0.250264	0.009483	0.143169	0.077919	0.283497	0.020605	0.000016	0.888617	0.979028	0.031394	0.060410	0.851977	0.009469	0.898224	0.848725	0.620174	0.080759
0.003815	0.115752	0.991308	0.993497	0.748805	0.992486	0.122716	0.003438	0.859364	0.076261	0.144065	0.008170	0.019171	0.075084	0.000015	0.924899	0.997858	0.251516	0.059174	0.905446	0.005763	0.793936	0.632506	0.918388	0.123013
0.029191	0.104420	0.994049	0.958003	0.735731	0.923113	0.336502	0.001053	0.963268	0.267352	0.179684	0.052841	0.003936	0.034459	0.000069	0.954241	0.995248	0.071775	0.524955	0.948081	0.064958	0.796362	0.755916	0.858481	0.128042
0.019036	0.073171	0.999612	0.978475	0.928465	0.998266	0.007787	0.003969	0.950483	0.005554	0.056280	0.059128	0.201362	0.015274	0.000105	0.678902	0.972827	0.055242	0.947251	0.937548	0.002364	0.987938	0.980014	0.756122	0.133850
0.022088	0.213562	0.994414	0.977019	0.802176	0.985827	0.016395	0.004951	0.610004	0.154050	0.228904	0.143684	0.110277	0.066107	0.000069	0.435989	0.971119	0.178380	0.123790	0.684723	0.014186	0.911342	0.768195	0.860052	0.087240
0.307408	0.000003	0.999726	0.283569	0.997184	0.999506	0.001928	0.000290	0.999882	0.000222	0.008155	0.109546	0.050756	0.065718	0.711461	0.901449	0.608857	0.001233	0.871720	0.802850	0.070396	0.964381	0.999999	0.850481	0.100677
0.174135	0.012085	0.995125	0.938221	0.227971	0.420520	0.962360	0.028800	0.582447	0.174963	0.325838	0.070078	0.065813	0.039064	0.008442	0.914911	0.915260	0.065270	0.027647	0.751367	0.235236	0.733814	0.654645	0.688677	0.316458
0.178318	0.022175	0.994978	0.979832	0.387766	0.440777	0.914991	0.042884	0.454625	0.283652	0.375857	0.263381	0.103496	0.011889	0.000602	0.806724	0.751120	0.165213	0.005723	0.857518	0.380456	0.672370	0.690291	0.484462	0.400038
0.029743	0.257152	0.994494	0.964383	0.848306	0.993566	0.013856	0.002780	0.933961	0.091390	0.260184	0.034481	0.114009	0.051683	0.000044	0.758098	0.994818	0.116572	0.419988	0.941061	0.015708	0.864974	0.880531	0.859086	0.137751
0.311539	0.018769	0.930468	0.889520	0.657490	0.400501	0.675317	0.050872	0.456302	0.098054	0.262666	0.109272	0.170899	0.073037	0.001482	0.844535	0.839427	0.393570	0.001589	0.439014	0.567011	0.886629	0.362617	0.692043	0.402500
0.316258	0.028539	0.998233	0.829265	0.898714	0.871717	0.190955	0.001317	0.956656	0.062253	0.158501	0.034106	0.026164	0.046272	0.000791	0.797191	0.986877	0.244985	0.761623	0.915586	0.363710	0.910174	0.942807	0.586600	0.298037
0.057360	0.040492	0.994010	0.393973	0.863632	0.961211	0.002471	0.008113	0.998198	0.256675	0.245349	0.124181	0.022989	0.027488	0.027256	0.566499	0.867992	0.071602	0.980594	0.692318	0.247362	0.872945	0.994945	0.953890	0.197502
0.037263	0.177355	0.983525	0.952456	0.840149	0.863649	0.156695	0.007636	0.669392	0.238529	0.255023	0.368705	0.030755	0.032197	0.000204	0.463596	0.945720	0.177119	0.020403	0.606410	0.122400	0.878816	0.476913	0.700486	0.312989
0.063477	0.211630	0.995450	0.977004	0.497668	0.889594	0.206124	0.022381	0.214238	0.291499	0.269398	0.166407	0.072347	0.120680	0.000437	0.918760	0.987816	0.044348	0.050773	0.984834	0.001992	0.733895	0.687602	0.781775	0.207035
0.165783	0.079975	0.991420	0.909024	0.822505	0.715529	0.184767	0.014837	0.534098	0.196716	0.287030	0.163631	0.131254	0.068918	0.000192	0.798885	0.950869	0.122863	0.012275	0.776056	0.135038	0.918609	0.667450	0.488381	0.339967
0.093958	0.002480	0.996730	0.676231	0.962112	0.985069	0.017294	0.000291	0.998040	0.031025	0.024828	0.139907	0.012307	0.042347	0.203213	0.434415	0.935371	0.111898	0.665261	0.875106	0.559079	0.812176	0.999745	0.970392	0.181504
0.294903	0.026620	0.986720	0.880308	0.433982	0.400875	0.890351	0.015302	0.595970	0.240013	0.156121	0.069703	0.040521	0.130154	0.000720	0.893138	0.965044	0.182140	0.002448	0.834546	0.362249	0.866869	0.692164	0.735702	0.315566
0.036871	0.079481	0.996000	0.729040	0.765515	0.976392	0.005326	0.020501	0.991938	0.193220	0.590092	0.206945	0.061455	0.037964	0.008468	0.249811	0.821979	0.190160	0.967096	0.605266	0.081047	0.423743	0.994473	0.938169	0.082783
0.022857	0.465734	0.988387	0.986322	0.525794	0.952387	0.425616	0.043343	0.449101	0.403093	0.493466	0.221869	0.027743	0.046713	0.002096	0.907551	0.979765	0.339523	0.066897	0.897394	0.011685	0.550548	0.595809	0.758660	0.112675
0.161510	0.001243	0.968239	0.235191	0.964051	0.993105	0.001367	0.002652	0.995898	0.007288	0.011671	0.003067	0.183212	0.067584	0.035850	0.949885	0.892286	0.011895	0.863487	0.725626	0.385136	0.990187	0.999886	0.986852	0.079161
0.011047	0.001421	0.999805	0.927513	0.995335	0.999898	0.001774	0.000111	0.999371	0.000083	0.043735	0.070286	0.664562	0.032305	0.254216	0.082054	0.660190	0.282965	0.945694	0.322511	0.030315	0.873808	0.999738	0.848235	0.243494
0.010214	0.395129	0.988736	0.992294	0.132810	0.959210	0.617909	0.082083	0.350689	0.216500	0.382993	0.218018	0.199640	0.337089	0.003053	0.914431	0.994992	0.406704	0.031566	0.808447	0.001986	0.658662	0.203312	0.836408	0.286323
0.001549	0.020859	0.999680	0.838163	0.921874	0.999877	0.000624	0.000003	0.999997	0.010953	0.313596	0.062763	0.005391	0.009536	0.005516	0.136037	0.973278	0.083335	0.995367	0.902243	0.036477	0.920851	0.999955	0.995873	0.009634
0.171406	0.109604	0.973314	0.602005	0.899066	0.916375	0.042399	0.001448	0.996650	0.180120	0.188729	0.223698	0.032816	0.111852	0.135143	0.144633	0.839111	0.559889	0.920662	0.595673	0.495386	0.664839	0.998720	0.821973	0.286953
0.066329	0.349224	0.570871	0.600419	0.295262	0.678968	0.849419	0.023232	0.835337	0.555259	0.372484	0.442219	0.002177	0.325377	0.002268	0.961298	0.959768	0.051741	0.293094	0.922244	0.002681	0.533731	0.929210	0.913653	0.028204
0.101264	0.081499	0.943511	0.177785	0.977411	0.981251	0.000694	0.001051	0.998831	0.343782	0.084762	0.067835	0.073291	0.060232	0.033045	0.633429	0.905080	0.032971	0.975400	0.823845	0.373398	0.769380	0.999968	0.982062	0.153280
0.003841	0.119637	0.997269	0.932696	0.960295	0.999976	0.000642	0.000054	0.999897	0.003471	0.093019	0.060331	0.139500	0.018430	0.006346	0.167913	0.937641	0.368942	0.997919	0.842312	0.023785	0.985946	0.999364	0.984123	0.019196
0.014912	0.092313	0.999104	0.974796	0.558354	0.998964	0.003732	0.003414	0.985770	0.012945	0.744117	0.285447	0.209096	0.003666	0.009141	0.740461	0.955984	0.112924	0.993793	0.909907	0.003658	0.734296	0.979420	0.868217	0.070687
0.002861	0.192692	0.993190	0.986039	0.509160	0.998516	0.100790	0.005695	0.993707	0.052513	0.324648	0.040857	0.028979	0.033097	0.000912	0.806976	0.930797	0.103439	0.910264	0.897416	0.003360	0.863162	0.935380	0.933465	0.033825
0.007256	0.133097	0.994580	0.990727	0.875135	0.999511	0.005620	0.002928	0.916286	0.022562	0.826683	0.407698	0.255122	0.015263	0.064825	0.348239	0.890893	0.375759	0.981855	0.909724	0.003457	0.396006	0.981565	0.932317	0.124213
0.012894	0.066517	0.999531	0.971450	0.632015	0.990178	0.027536	0.006710	0.946834	0.076176	0.396231	0.079898	0.047797	0.008030	0.000086	0.905322	0.980493	0.060171	0.799404	0.965723	0.001431	0.884896	0.893217	0.825332	0.088232
0.037229	0.020834	0.978753	0.852719	0.843067	0.993822	0.009457	0.014953	0.985600	0.010818	0.025932	0.011859	0.178772	0.115009	0.091511	0.203320	0.840446	0.178327	0.913690	0.824320	0.385808	0.721971	0.999658	0.954758	0.092181
