0.000124	0.000546	0.004718	0.000214	0.000784	0.007679	0.003763	0.020902	0.003296	0.990793
0.000066	0.003205	0.000983	0.000345	0.008268	0.005982	0.002607	0.003539	0.002984	0.944545
0.000076	0.002922	0.002772	0.000044	0.006858	0.012892	0.007732	0.000472	0.003881	0.997881
0.004433	0.003882	0.050083	0.003122	0.002145	0.231782	0.000969	0.494040	0.006608	0.038660
0.000096	0.005290	0.003212	0.000192	0.003273	0.005428	0.003462	0.001378	0.001938	0.997271
0.000246	0.016881	0.008218	0.000105	0.085100	0.002746	0.000827	0.004762	0.000713	0.969376
0.000102	0.010609	0.012898	0.000263	0.017315	0.002102	0.001507	0.010862	0.000973	0.993274
0.000326	0.008458	0.000565	0.007090	0.018805	0.004365	0.012003	0.000743	0.003742	0.976839
0.000136	0.002143	0.006103	0.000061	0.004874	0.004920	0.013872	0.001925	0.060352	0.994269
0.000419	0.006491	0.003517	0.000164	0.083502	0.006616	0.000618	0.011422	0.000795	0.954152
0.000350	0.035427	0.006279	0.000501	0.008070	0.016992	0.001763	0.021995	0.000871	0.986390
0.000192	0.060022	0.122245	0.000015	0.021539	0.004508	0.002475	0.021283	0.009389	0.846331
0.000093	0.002932	0.004044	0.000083	0.015857	0.005279	0.004193	0.000860	0.004964	0.996316
0.000172	0.007284	0.012018	0.000033	0.027867	0.005328	0.012356	0.002706	0.010277	0.994539
0.000241	0.000146	0.000552	0.000367	0.077301	0.027254	0.001577	0.002429	0.001387	0.992868
0.000161	0.006847	0.008278	0.000530	0.028427	0.000305	0.003309	0.005442	0.002882	0.973940
0.000160	0.020161	0.050413	0.000209	0.008883	0.001341	0.001349	0.017859	0.001475	0.993090
0.000153	0.000519	0.001600	0.000102	0.004259	0.022107	0.002054	0.003349	0.002799	0.997545
0.000041	0.006154	0.005828	0.000078	0.002768	0.008447	0.008863	0.001132	0.000613	0.998272
0.000177	0.002235	0.001310	0.001544	0.145373	0.000852	0.000736	0.044716	0.000739	0.933045
0.000141	0.000475	0.000743	0.000109	0.055063	0.014268	0.002577	0.001880	0.001886	0.993488
0.000087	0.002480	0.004757	0.000064	0.013865	0.008582	0.003365	0.000980	0.003071	0.998310
0.000050	0.015676	0.013194	0.000027	0.001812	0.004650	0.064439	0.002828	0.005917	0.991610
0.000076	0.004174	0.008195	0.000163	0.030409	0.004530	0.002203	0.003344	0.000928	0.996917
0.000059	0.006124	0.004972	0.000035	0.024267	0.008391	0.006690	0.000486	0.001211	0.997547
0.000177	0.008507	0.004655	0.000017	0.012726	0.008217	0.020457	0.000826	0.012105	0.997528
0.000206	0.019587	0.007848	0.000286	0.010724	0.017427	0.001452	0.021823	0.001362	0.990668
0.000216	0.006054	0.004306	0.000131	0.050638	0.008354	0.001189	0.004076	0.000637	0.985898
0.000186	0.006044	0.007072	0.000139	0.025703	0.005440	0.000939	0.005900	0.001212	0.992842
0.000140	0.000637	0.001963	0.000095	0.015115	0.015315	0.001706	0.001086	0.002651	0.997701
0.000080	0.039652	0.005715	0.000093	0.028018	0.000341	0.003743	0.002201	0.001195	0.939244
0.000257	0.000712	0.001464	0.000059	0.069143	0.013390	0.003273	0.000248	0.008227	0.994432
0.000208	0.048694	0.009899	0.000247	0.069936	0.009171	0.002272	0.006907	0.000192	0.960339
0.000294	0.000210	0.000574	0.000144	0.039251	0.033598	0.000903	0.001388	0.002752	0.992131
0.000118	0.002476	0.001756	0.000045	0.002610	0.024455	0.010190	0.000649	0.027561	0.998119
0.000110	0.001238	0.004830	0.000070	0.013132	0.009896	0.003550	0.000699	0.005786	0.998370
0.000211	0.013022	0.009137	0.000025	0.018588	0.027464	0.000907	0.000520	0.002015	0.987832
0.000152	0.001506	0.003427	0.000445	0.050598	0.006032	0.001272	0.016911	0.001075	0.992098
0.000678	0.003052	0.000243	0.000076	0.080301	0.031324	0.013572	0.002840	0.000813	0.948769
0.000103	0.001932	0.003072	0.000049	0.015551	0.016652	0.005335	0.000503	0.006128	0.998034
0.000101	0.007083	0.004857	0.000080	0.012537	0.013411	0.001946	0.000646	0.001438	0.996230
0.000211	0.004366	0.001441	0.001233	0.045784	0.008637	0.006045	0.003263	0.001240	0.919710
0.000088	0.001856	0.007115	0.000130	0.011314	0.006048	0.002647	0.001127	0.002667	0.998141
0.001468	0.010864	0.000118	0.000067	0.001097	0.049762	0.327338	0.001715	0.026832	0.910061
0.000099	0.007239	0.006466	0.000043	0.007417	0.009151	0.005745	0.000780	0.003065	0.997292
0.000068	0.002638	0.003848	0.000038	0.008925	0.009892	0.008894	0.000526	0.006721	0.998241
0.001710	0.001185	0.006716	0.000024	0.129998	0.030499	0.001333	0.000097	0.040589	0.951211
0.000373	0.014526	0.002168	0.005288	0.059042	0.004247	0.009389	0.000879	0.000083	0.991020
0.000075	0.014676	0.037539	0.000113	0.000476	0.008990	0.002252	0.012533	0.001246	0.997625
0.000136	0.000699	0.002628	0.000067	0.006005	0.012788	0.004049	0.001562	0.009690	0.997493
0.000231	0.000678	0.001170	0.000062	0.003088	0.026565	0.003521	0.003284	0.013311	0.996965
0.000162	0.000409	0.001575	0.000131	0.003295	0.026386	0.000948	0.008839	0.003248	0.995435
0.000080	0.003053	0.008000	0.000107	0.003314	0.013602	0.002463	0.002563	0.001456	0.998621
0.000140	0.004787	0.004224	0.000174	0.001707	0.006267	0.002165	0.002028	0.001865	0.998259
0.000181	0.009522	0.005857	0.000125	0.006665	0.018082	0.003623	0.000898	0.000484	0.976450
0.000088	0.002161	0.005438	0.000356	0.019743	0.003284	0.003861	0.001106	0.002212	0.988925
0.000159	0.001770	0.003006	0.000082	0.001453	0.020293	0.005042	0.004689	0.008282	0.997654
0.000158	0.005354	0.026917	0.000120	0.013819	0.004223	0.004500	0.038436	0.001953	0.989366
0.000121	0.002114	0.003850	0.000117	0.012867	0.009691	0.002082	0.001482	0.002620	0.996770
0.000094	0.012435	0.007246	0.000077	0.014893	0.000754	0.002161	0.002559	0.005007	0.987406
0.000127	0.005604	0.005226	0.000101	0.019318	0.006112	0.001510	0.001680	0.001179	0.995476
0.000375	0.000358	0.017628	0.000446	0.010190	0.000576	0.031345	0.001015	0.020348	0.967516
0.000122	0.011361	0.008027	0.000142	0.012428	0.010619	0.002103	0.002351	0.001064	0.994335
0.000099	0.012911	0.029176	0.000152	0.000578	0.004811	0.002959	0.017876	0.001092	0.998116
0.000078	0.015020	0.072968	0.000034	0.040609	0.007560	0.001289	0.022239	0.003749	0.983240
0.000112	0.003565	0.005334	0.000044	0.006719	0.009644	0.004948	0.000826	0.006564	0.998339
0.000104	0.036546	0.028720	0.000122	0.049385	0.000118	0.001057	0.000885	0.001055	0.864180
0.000082	0.002166	0.005918	0.000115	0.009405	0.008223	0.003878	0.002683	0.001302	0.998466
0.000127	0.008298	0.002445	0.000315	0.002798	0.043350	0.003987	0.014692	0.022631	0.952031
0.000243	0.036299	0.041996	0.000011	0.003139	0.008020	0.007522	0.017589	0.043723	0.991162
0.000994	0.006923	0.089843	0.000399	0.000891	0.000187	0.007022	0.003758	0.003230	0.889584
0.000328	0.003669	0.007999	0.000053	0.031327	0.003114	0.007731	0.002739	0.021593	0.992187
0.000102	0.003825	0.004926	0.000065	0.004810	0.005474	0.004398	0.001527	0.008595	0.998286
0.000095	0.008798	0.007976	0.000118	0.004171	0.002773	0.002349	0.004033	0.004082	0.997077
0.000126	0.002772	0.006963	0.000055	0.009535	0.006913	0.004524	0.000934	0.013225	0.998215
0.000172	0.015294	0.002449	0.000257	0.008433	0.009297	0.004666	0.013673	0.052207	0.916450
0.000108	0.008382	0.005542	0.000034	0.015568	0.012640	0.005111	0.000855	0.002157	0.996474
0.000494	0.108386	0.004928	0.000264	0.014363	0.010397	0.002034	0.018338	0.000908	0.868806
0.000109	0.012516	0.013704	0.000178	0.003048	0.002365	0.002932	0.012121	0.002592	0.997285
0.000193	0.002101	0.004184	0.000030	0.008038	0.013542	0.015948	0.001173	0.017454	0.998617
0.000086	0.001287	0.002128	0.000072	0.008647	0.015080	0.004125	0.000559	0.003609	0.998498
0.000280	0.037615	0.031397	0.000022	0.070702	0.001450	0.001847	0.002988	0.019876	0.944925
0.001705	0.051724	0.000534	0.000028	0.000179	0.073052	0.169058	0.000399	0.015433	0.890991
0.000257	0.000441	0.000426	0.000209	0.024937	0.073557	0.000734	0.000855	0.002537	0.993360
0.000222	0.000325	0.000522	0.000244	0.156550	0.021968	0.001392	0.000541	0.001733	0.989454
0.000262	0.067865	0.005508	0.000006	0.009255	0.051483	0.005594	0.000078	0.000395	0.951994
0.000142	0.003569	0.002070	0.000228	0.012937	0.011338	0.002398	0.000522	0.001083	0.997241
0.000137	0.022530	0.001179	0.000222	0.041096	0.198919	0.003114	0.000059	0.000137	0.871703
0.000085	0.001281	0.002757	0.000120	0.013764	0.011339	0.003184	0.000714	0.001471	0.998625
0.000188	0.010115	0.013628	0.000925	0.004403	0.139158	0.000905	0.021791	0.000702	0.976212
0.000217	0.008976	0.003403	0.000690	0.050097	0.001818	0.001419	0.008642	0.000941	0.953062
0.000156	0.002114	0.006494	0.000555	0.002709	0.046600	0.003566	0.005637	0.000456	0.995018
0.000346	0.000463	0.000525	0.000068	0.032075	0.102359	0.000747	0.000552	0.001539	0.984331
0.000177	0.001225	0.001424	0.000179	0.025288	0.019215	0.000908	0.002228	0.001497	0.993455
0.000090	0.000663	0.003933	0.000216	0.022772	0.006760	0.003637	0.002026	0.001331	0.996666
0.000315	0.024495	0.002253	0.000110	0.011115	0.151593	0.000806	0.000403	0.001216	0.974740
0.000077	0.005232	0.006388	0.000044	0.004221	0.007866	0.012210	0.000798	0.001948	0.998571
0.000988	0.008941	0.031861	0.000035	0.008403	0.003538	0.041235	0.000404	0.002905	0.934927
0.000213	0.008538	0.015795	0.006708	0.005040	0.057717	0.008050	0.003620	0.000055	0.996984
0.000047	0.005273	0.027371	0.000081	0.107070	0.007467	0.002442	0.056275	0.000535	0.959981
0.000098	0.027222	0.006450	0.000088	0.094759	0.010797	0.002119	0.000751	0.000496	0.920205
0.000101	0.001262	0.001761	0.000144	0.011954	0.018590	0.003129	0.000537	0.001778	0.998588
0.000361	0.019525	0.001482	0.001608	0.038052	0.003444	0.004059	0.000350	0.000591	0.993831
0.000189	0.006629	0.103830	0.000096	0.006281	0.004922	0.002364	0.030497	0.002503	0.987022
0.000151	0.002566	0.008117	0.000103	0.021486	0.003909	0.003145	0.000997	0.003596	0.994764
0.000064	0.000238	0.009802	0.000036	0.020247	0.022504	0.004077	0.049220	0.009033	0.914247
0.000045	0.001997	0.004227	0.000109	0.025222	0.011727	0.003728	0.001949	0.002392	0.984802
0.000483	0.049962	0.004985	0.000008	0.003546	0.021730	0.016053	0.000704	0.039510	0.937018
0.000119	0.001420	0.007964	0.000094	0.025903	0.009507	0.002168	0.001246	0.002506	0.997114
0.000286	0.016735	0.009473	0.000253	0.121450	0.000284	0.000461	0.023086	0.002051	0.912695
0.000063	0.001512	0.005135	0.000101	0.014268	0.005695	0.005241	0.000444	0.004479	0.996582
0.000087	0.001751	0.014152	0.000077	0.017576	0.002504	0.011748	0.000405	0.010307	0.993655
0.000110	0.002909	0.004838	0.000117	0.016250	0.010014	0.001734	0.000798	0.001631	0.996811
0.000071	0.003153	0.005632	0.000162	0.019687	0.004534	0.002765	0.002493	0.001395	0.996651
0.000224	0.001025	0.002828	0.000176	0.039102	0.006010	0.001746	0.004168	0.002054	0.995877
0.000164	0.009088	0.008057	0.000218	0.028908	0.003458	0.001120	0.008161	0.001326	0.991814
0.000066	0.000260	0.005764	0.000273	0.009675	0.005960	0.005284	0.002350	0.002125	0.992370
0.000458	0.003158	0.009385	0.000026	0.042898	0.083255	0.000613	0.002366	0.017899	0.963598
0.002280	0.002290	0.000885	0.000016	0.015721	0.024170	0.019306	0.009383	0.048115	0.959879
0.000075	0.022407	0.007759	0.000038	0.032276	0.005906	0.004363	0.000892	0.000750	0.992687
0.000196	0.049049	0.005157	0.000010	0.078734	0.008379	0.009041	0.000852	0.003722	0.980024
0.000216	0.012407	0.013152	0.000427	0.004145	0.003177	0.005786	0.000765	0.000467	0.917226
0.010048	0.005391	0.000002	0.005278	0.011900	0.078089	0.154014	0.012258	0.535862	0.323369
0.000144	0.003937	0.006149	0.000158	0.019881	0.007801	0.001860	0.005146	0.002156	0.995367
0.000302	0.005457	0.002809	0.000025	0.002515	0.015121	0.027217	0.000468	0.042408	0.996950
0.000082	0.004474	0.002920	0.000018	0.007242	0.016733	0.018873	0.000346	0.009018	0.996641
0.000922	0.004393	0.000018	0.447185	0.009505	0.152535	0.073539	0.002576	0.001445	0.327433
0.000039	0.003894	0.006286	0.000290	0.021910	0.000815	0.009422	0.002459	0.003952	0.977182
0.001713	0.012853	0.014185	0.000017	0.004160	0.005697	0.152689	0.001056	0.006209	0.982539
0.000107	0.002562	0.002254	0.000123	0.021938	0.009448	0.003534	0.001362	0.001236	0.990644
0.000246	0.008676	0.006299	0.000228	0.031217	0.003928	0.001029	0.008351	0.000924	0.980269
0.000068	0.005342	0.003142	0.000209	0.000466	0.019158	0.004981	0.003225	0.003153	0.997546
0.000091	0.013958	0.006804	0.000105	0.018506	0.005484	0.005135	0.005095	0.001118	0.992750
0.000197	0.008114	0.004510	0.000134	0.017972	0.015566	0.001628	0.006434	0.002426	0.989012
0.000274	0.005584	0.001135	0.000043	0.007074	0.011784	0.007537	0.000413	0.033714	0.996554
0.000234	0.010039	0.003381	0.000039	0.002278	0.007703	0.011267	0.000857	0.025069	0.997709
0.000090	0.047574	0.025884	0.000049	0.007035	0.005613	0.001751	0.064370	0.016479	0.889660
0.000120	0.001406	0.006643	0.000374	0.014706	0.001051	0.008041	0.002109	0.009564	0.989152
0.000077	0.007568	0.017684	0.000075	0.001317	0.011605	0.003594	0.002901	0.001265	0.998379
0.000090	0.000457	0.010944	0.000329	0.031039	0.001946	0.006827	0.000289	0.002267	0.996932
0.000084	0.003936	0.010384	0.000127	0.007829	0.008893	0.002368	0.001925	0.001204	0.998065
